time_step,timestamp,robot_x,robot_y,orientation_rad,speed,packages_delivered,battery_level_percent,power_consumption_step,motor_currents,wheel_speeds,robot_temperature_C,fault_code,error_log,station_inventory,warehouse_temperature_C,warehouse_humidity_percent,obstacle_event,item_metadata,mission_queue_length,current_delivery_time_sec,lidar_data,camera_feed,imu_accel,imu_gyro,idle_time_step,throughput_packages_per_hour,energy_efficiency_m_per_wh
202,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.07021110195317,10,95.7264914105047,0.10535105550976585,"[1.2574742277910766, 1.3650150553612275]","[1.020318080591135, 1.1044044166524394]",33.21518782879517,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.26109032751119,34.40696306781918,False,,0,,"[9.479231371901106, 6.392638665056442, 2.710907862859715, 4.89196189905617, 1.4297161577503859]",frame_202.jpg,"(-0.025283153994439547, 0.012924472747064916, 9.8)","(0.006384877409094542, 0.005898579866803649, 0.0)",1.0,36062800.095533796,7.50129550186002
203,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8472507934449192,10,95.70564415971126,0.10423625396722459,"[1.7320066014387754, 1.2053375233481685]","[0.8840785507719328, 0.9038161431130126]",33.23211761542218,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.43519457587026,50.18444951914593,False,,0,,"[1.1686360676413488, 5.600120864544583, 5.855775965282799, 2.270115328726894, 7.71431083395443]",frame_203.jpg,"(0.021057515771262164, 0.0760676663031235, 9.8)","(-0.00016629142692109293, 0.0012877048655219499, 0.0)",1.0,36062800.095533796,7.464879938171545
204,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.1906840578045101,10,95.68445347565346,0.10595342028902255,"[2.233388904636072, 1.8031838746826483]","[1.213768617802593, 1.1166444779742963]",33.262089399270415,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.676790644054766,33.36664877445772,False,,0,,"[9.029599772514295, 0.12392538466634795, 6.976407810095222, 3.918802427921589, 2.997264075876074]",frame_204.jpg,"(-0.08631064764029038, 0.048520817641236585, 9.8)","(0.0011754309792336975, 0.0017801233323538716, 0.0)",1.0,36062800.095533796,7.428225041414712
205,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8452343436300176,10,95.66360824130983,0.10422617171815009,"[1.840954208473433, 0.8621050043300568]","[0.9297117843310696, 0.7653816040401756]",33.28514512795968,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.007797502770273,33.108478315685794,False,,0,,"[1.8666352704374822, 4.5668027155617565, 9.395278043548785, 7.348854628893024, 5.011153010714927]",frame_205.jpg,"(0.00543722323464664, -0.08737675719324552, 9.8)","(-0.008396408663855286, 0.0008773639061041404, 0.0)",1.0,36062800.095533796,7.392517222480873
206,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2130793083853657,10,95.64239516200145,0.10606539654192683,"[1.5767252486236827, 1.6383719836116704]","[1.298934268210556, 1.127379842553189]",33.30574059605984,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.232249689841336,49.21563645817713,False,,0,,"[0.43436899207146884, 7.652527947434265, 6.522303280105203, 2.840507253704386, 3.4887882463207887]",frame_206.jpg,"(-0.03700733766516588, -0.005597976167700899, 9.8)","(-0.0039899154875849985, 0.0026789052374011236, 0.0)",1.0,36062800.095533796,7.356530009330744
207,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.0740959457574668,10,95.62132106605569,0.10537047972878733,"[1.2094520198442205, 2.0208240174832044]","[1.1222256546438003, 1.1516093144375936]",33.32789158038557,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.790679495471373,48.765193330091286,False,,0,,"[1.0543604036649123, 8.417470607697428, 5.740532829693247, 8.177702740627856, 3.881579001262155]",frame_207.jpg,"(0.053936864434079496, -0.01509420340000292, 9.8)","(0.007833376780494056, 0.0033634363293731685, 0.0)",1.0,36062800.095533796,7.32112384651697
208,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.372752376456889,10,95.59994831367923,0.10686376188228444,"[2.3895839699951655, 1.8652606898737152]","[1.2913822129354124, 1.4288198425122702]",33.35789049330237,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.09787640403156,53.33916804942874,False,,0,,"[6.558762078487467, 7.3069790355698485, 0.6849280162864824, 4.749504798616561, 7.013125170440789]",frame_208.jpg,"(-0.01757255670039433, 0.09017602978988543, 9.8)","(0.0056388734978554695, -0.00879201365366678, 0.0)",1.0,36062800.095533796,7.285562317188706
209,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6326785904009448,10,95.57931563508883,0.10316339295200472,"[1.1560689643101056, 0.612765297925853]","[0.6738293748206738, 0.5927717391145971]",33.372993961606426,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.049367956016685,56.257034311389674,False,,0,,"[9.59523682266774, 7.923051225450838, 3.6395032536684537, 8.339473876519143, 3.9486905524367435]",frame_209.jpg,"(-0.03479372196552277, -0.023051036266068387, 9.8)","(-0.004883591321779013, -0.0028698049739421675, 0.0)",1.0,36062800.095533796,7.251558381772271
210,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4048604920106935,10,95.55791077459682,0.10702430246005347,"[2.3416221773394503, 1.8180347877575804]","[1.4618255429633076, 1.4364509146000946]",33.380739396269135,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.60452889272751,50.179220617647445,False,,0,,"[8.317063870199426, 8.302483453477608, 4.957287415180246, 1.4813793602153547, 3.796169746610426]",frame_210.jpg,"(-0.042587771727532475, -0.07608116298265213, 9.8)","(0.003955706842232603, -0.007876108748442887, 0.0)",1.0,36062800.095533796,7.2166156807963775
211,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2739666429501573,10,95.53663680795387,0.10636983321475078,"[1.7158249906476608, 2.5061857643274403]","[1.1807556359465534, 1.2856079544502597]",33.39027808722951,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.74992098618575,41.23830232082444,False,,0,,"[4.649657616006574, 5.283203385376767, 9.39674733721782, 6.483413826876029, 7.2842576715358245]",frame_211.jpg,"(-0.08455606973303992, -0.003033294412542187, 9.8)","(-0.008720108765382806, -0.008077027122385354, 0.0)",1.0,36062800.095533796,7.1822187395970065
212,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6650683665256143,10,95.51597173958734,0.10332534183262806,"[0.6716903052969441, 1.0395808418571186]","[0.6065680373428922, 0.5805128876958776]",33.392019019013865,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.766910982827653,55.65264932164521,False,,0,,"[0.40912763249883466, 0.03614642290812098, 0.06769592234497468, 1.310813080433234, 2.5414328623426963]",frame_212.jpg,"(-0.0436519688978126, 0.07571984519049021, 9.8)","(0.007828372016714972, -0.006807740687939785, 0.0)",1.0,36062800.095533796,7.149118805194843
213,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2880545500434455,10,95.4946836850373,0.10644027275021722,"[1.7993352091421693, 2.076125564032847]","[1.3765668675211111, 1.2677436727907692]",33.396008461617065,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.928101651065088,36.92082946177587,False,,0,,"[1.350740332400574, 3.6655697001429077, 4.907430296687049, 1.9782113379277755, 7.717518183555015]",frame_213.jpg,"(-0.007954988189537285, 0.0349891124470188, 9.8)","(-0.00867804819256237, 0.005481305035369017, 0.0)",1.0,36062800.095533796,7.115338528634842
214,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.7267802656063332,10,95.4739569047717,0.10363390132803166,"[1.343889891027064, 1.1593655091461703]","[0.7066912260988796, 0.8195501815269894]",33.41111841976243,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.17882470628691,48.91427321085193,False,,0,,"[9.118556296203526, 4.1795958367982955, 3.7072781685145295, 2.5100737389837633, 5.018137902205232]",frame_214.jpg,"(-0.08161048946300858, -0.021300769594587265, 9.8)","(-0.008529891332733158, 0.0008578508905469247, 0.0)",1.0,36062800.095533796,7.082754203851481
215,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4357614111293735,10,95.45252114336057,0.10717880705564688,"[1.6391980527563674, 2.412956295366262]","[1.373391282551679, 1.3727483842217152]",33.437694465781526,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.07181780659876,47.67556590575541,False,,0,,"[4.640970513400827, 4.447597716198844, 5.1314333735162085, 9.593677321661838, 4.766605049258834]",frame_215.jpg,"(0.02184013882362472, -0.033946371891193566, 9.8)","(0.0070831524287675186, -0.0014011000442016655, 0.0)",1.0,36062800.095533796,7.049367742026428
216,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.640849802523614,10,95.43188029355805,0.10320424901261807,"[0.6921060416882407, 1.1419601671299364]","[0.5602688229001741, 0.7297078363107324]",33.44472188813616,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",16.939499927983814,55.13183281993457,False,,0,,"[8.820234192450895, 0.4656144588633626, 3.2785486084362114, 9.522323258248694, 8.166909796622491]",frame_216.jpg,"(-0.09922969044491808, -0.041752446602011585, 9.8)","(0.004571487330999279, -0.0065283497649237954, 0.0)",1.0,36062800.095533796,7.01751548111463
217,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.3561235822289688,10,95.41052416997583,0.10678061791114485,"[2.5979319518090884, 1.5834820505418759]","[1.4384855464884272, 1.384541249973974]",33.47217536463528,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.390125947041085,32.45011117173128,False,,0,,"[7.480927014321761, 0.28068576287861635, 6.389562434129496, 3.7561917595730177, 5.664852522301944]",frame_217.jpg,"(-0.012487155867580951, 0.0354686940707552, 9.8)","(-0.007693922593181739, -0.007415449007598793, 0.0)",1.0,36062800.095533796,6.9848610052212265
218,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4174615221842979,10,95.38910670845364,0.10708730761092149,"[2.2614390295202385, 2.5044703199963543]","[1.4989520073633549, 1.449307439400124]",33.48988587604694,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.262408306099047,43.489121234785884,False,,0,,"[5.107989145021328, 1.901490072709513, 7.793005676278132, 8.550451471258269, 6.646189221562894]",frame_218.jpg,"(-0.07620960486079156, -0.001084055584548299, 9.8)","(-0.005900212298839442, -0.003767467192721057, 0.0)",1.0,36062800.095533796,6.952416534625605
219,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.5532333902413231,10,95.3675534750634,0.10776616695120661,"[2.9552674359202453, 2.655867095666864]","[1.526501747093518, 1.5121948981392195]",33.496796813568885,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.23919488532274,59.821615660132565,False,,0,,"[0.9533750645476924, 7.077742686328504, 6.583718309622829, 9.860648501203341, 9.65267940996484]",frame_219.jpg,"(0.0642453943125518, -0.08522633092163774, 9.8)","(0.001585456389873896, 0.004100367669385416, 0.0)",1.0,36062800.095533796,6.920069252171221
220,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2674848966692687,10,95.34628599016673,0.10633742448334635,"[2.4982262304818055, 1.5967047058881425]","[1.3162332672246495, 1.2047738521354021]",33.500470799144885,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.15787671599397,34.36820702398788,False,,0,,"[4.7439459566083855, 7.52448964157456, 5.172203363777033, 3.895497982294099, 2.3099603419164385]",frame_220.jpg,"(-0.009439828381904297, -0.008722942223286331, 9.8)","(0.0031841434581313284, -0.0005139879366769899, 0.0)",1.0,36062800.095533796,6.888444518035544
221,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.2757084448741967,10,95.32501028172186,0.10637854222437099,"[2.5129319581908103, 2.07499897376986]","[1.301142741372522, 1.1866075634866553]",33.52556950166107,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.636160671398068,30.98369520456091,False,,0,,"[1.8065218136497718, 6.02141888773877, 9.778535690042197, 7.028758366074586, 5.711688456315493]",frame_221.jpg,"(-0.08011280857011255, 0.028006816334534, 9.8)","(-0.0003312560693836536, -0.00747725114599975, 0.0)",1.0,36062800.095533796,6.857095457174211
222,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.438308704171341,10,95.30357197301768,0.10719154352085672,"[2.3068584298722206, 2.5919988057171817]","[1.4091062595399888, 1.3587107400228042]",33.542881184353924,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",18.813169892809658,50.7795359763955,False,,0,,"[5.96938724695498, 7.635626773691932, 5.886080623639511, 7.356040125440373, 5.286085014299326]",frame_222.jpg,"(-0.039981181460928175, 0.07931500731698723, 9.8)","(0.0076955481536449145, -0.0080267588331741, 0.0)",1.0,36062800.095533796,6.82579410891969
223,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.1720337470283153,10,95.28239993927065,0.10586016873514156,"[2.32662523606238, 1.682867410252403]","[1.1954128502359098, 1.215990552252393]",33.556437886478435,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",21.16173312853345,41.03595579498216,False,,0,,"[7.167001870754687, 0.8992645948295697, 5.255079774917628, 4.398162627843229, 3.611958752924939]",frame_223.jpg,"(0.03491305069508127, 0.08785836118285256, 9.8)","(-0.0005128194646499846, 0.00012455282611197917, 0.0)",1.0,36062800.095533796,6.795160748447424
224,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.57205509785354,10,95.26182788417279,0.1028602754892677,"[1.265202151360425, 0.641570616311704]","[0.6580734916419395, 0.6308677226045569]",33.563646119565284,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.521200352429688,39.99097980181086,False,,0,,"[4.20061501250934, 7.891257236315074, 0.1700017950897792, 7.173870240883488, 9.247084255046792]",frame_224.jpg,"(-0.09086062474933994, 0.04452299806208804, 9.8)","(-0.006096022921158029, 0.0008816269711887648, 0.0)",1.0,36062800.095533796,6.765657721140992
225,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.7875264610693745,10,95.24104035771173,0.10393763230534687,"[1.0470815174940646, 1.4235337438304339]","[0.8622678772213054, 0.7802689904080671]",33.57433123284633,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",20.69971195859411,37.44576022241168,False,,0,,"[0.04300046294681725, 3.4013190227801084, 5.817466386573184, 5.499720898827749, 8.345153499059624]",frame_225.jpg,"(0.03407512932029394, -0.035019879843738694, 9.8)","(0.006870572441932664, -0.0025706035074382783, 0.0)",1.0,36062800.095533796,6.736104772707682
226,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4257452669798578,10,95.21961461244474,0.10712872633489928,"[2.110579683812706, 2.814432661924249]","[1.3483971636921468, 1.4468155342928353]",33.59044177463667,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",19.590050627235808,50.03171042075526,False,,0,,"[1.6896736169396442, 3.4932513632568094, 7.826520027418148, 0.04481049555797423, 6.0111847687520825]",frame_226.jpg,"(0.02901054648217835, 0.017649044312294346, 9.8)","(-0.008274569931715972, 0.007134463850478839, 0.0)",1.0,36062800.095533796,6.705913469444258
227,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.8114486075239031,10,95.19880316383723,0.10405724303761951,"[1.2218093730907773, 1.0541059107685766]","[0.7222365297355147, 0.765450759909035]",33.61683191284341,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",22.33399785034308,32.62359159111635,False,,0,,"[0.5173300783396828, 8.20952409466685, 9.380082068595335, 9.503020801289454, 1.8201423472927836]",frame_227.jpg,"(-0.06038179127497614, 0.024109597432055735, 9.8)","(0.0009347786054482825, 0.009524144748994637, 0.0)",1.0,36062800.095533796,6.6768457643910795
228,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6071606420188618,10,95.17819600319521,0.10303580321009431,"[1.0894654017705818, 0.6166149924675884]","[0.5802119999447145, 0.588925609184349]",33.64309398350104,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.043336007165813,57.36479297469438,False,,0,,"[0.8799013291857083, 2.5088629497604242, 3.3427639687464303, 4.197010296593378, 6.92027089738073]",frame_228.jpg,"(-0.08599711000858419, -0.05147163687801706, 9.8)","(-0.0029318955903946753, 7.980562467456258e-05, 0.0)",1.0,36062800.095533796,6.648310628300944
229,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,0.6249308661231625,10,95.15757107232909,0.10312465433061581,"[1.02601203345497, 0.9664117937714414]","[0.6870473896277084, 0.6793056666702055]",33.662073999790834,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.39001189331348,54.32907749216504,False,,0,,"[4.828438258746156, 0.4074077288894229, 7.9592807657873665, 6.401148767986291, 3.625101649376906]",frame_229.jpg,"(-0.06308973731496131, 0.045607561576726185, 9.8)","(-0.005351363828578197, -0.0019706195120961275, 0.0)",1.0,36062800.095533796,6.619994064623226
230,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4238142344808948,10,95.13614725809461,0.10711907117240448,"[1.5320073086378163, 1.6990379880284425]","[1.503240289498823, 1.420559418595371]",33.67197745493024,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.187852202628463,31.77954415976628,False,,0,,"[3.994305657953695, 0.9014927452276056, 4.945216488217895, 4.657582109170564, 7.390226192297948]",frame_230.jpg,"(-0.030351888550813375, 0.05412309306312729, 9.8)","(0.0006779535490791539, -0.0005469473851219056, 0.0)",1.0,36062800.095533796,6.59083497395999
231,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.223023593879232,10,95.11492423450073,0.10611511796939616,"[2.402601754373262, 1.8705847674524654]","[1.2865041044102545, 1.1515933994542578]",33.691011200266644,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",15.479071163221164,44.4992197301481,False,,0,,"[6.302710769977997, 8.450975252171528, 4.21607240218678, 1.3621754608917869, 2.128925330923357]",frame_231.jpg,"(-0.00046960602672041496, 0.09288395386273027, 9.8)","(0.009240015651260014, -0.00803628486396444, 0.0)",1.0,36062800.095533796,6.56220134515456
232,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.408965918190586,10,95.09351526858255,0.10704482959095293,"[2.41345968219197, 2.8035050786645432]","[1.3976699445117502, 1.4388284051740599]",33.714726488634106,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.254582360818716,51.48701860309255,False,,0,,"[4.076360347023878, 4.638705934879268, 5.157254654625255, 9.364234839425174, 7.632855354615808]",frame_232.jpg,"(0.035442146113572465, -0.05837071663593061, 9.8)","(-0.006882583560310112, 0.002563344593535721, 0.0)",1.0,36062800.095533796,6.533567821840583
233,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.325307746910177,10,95.07218996083564,0.10662653873455089,"[2.0952550928750666, 1.5541106214277136]","[1.2658472358973238, 1.2541515404052817]",33.72793505480048,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",17.06919074549359,57.22202882435793,False,,0,,"[6.143632731987109, 3.1126314877746974, 3.786384297975136, 1.8630131130742111, 3.0462699891747977]",frame_233.jpg,"(-0.06954996705882142, -0.04759628573303787, 9.8)","(0.0025666257213449797, -0.006055308726346309, 0.0)",1.0,36062800.095533796,6.505293528923707
234,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.4952186262105325,10,95.05069474220943,0.10747609313105266,"[2.741896219894987, 1.810228129545989]","[1.4213527660798064, 1.5280089513828958]",33.728049433261546,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",23.746695345388286,30.038814183168647,False,,0,,"[3.564405306371045, 5.2968919092343025, 1.3031804277780235, 6.3249546122921005, 3.4445638826394087]",frame_234.jpg,"(-0.08387888751141022, 0.07851890687435142, 9.8)","(-0.0033517757696587755, 0.008018212852184356, 0.0)",1.0,36062800.095533796,6.477040531917354
235,2025-02-26T23:45:23.758081,3.0,12.0,2.4037775934693286,1.543738079246435,10,95.02915100413018,0.10771869039623218,"[1.7640920546733492, 2.092989366963477]","[1.514343144183592, 1.5314788399285741]",33.735490852803075,,,"{0: 5, 1: 13, 2: 5, 3: 11, 4: 2, 5: 11, 6: 10, 7: 9, 8: 14, 9: 10, 10: 9, 11: 9}",24.165073503987102,37.00041866642076,False,,0,,"[6.495036237713535, 7.671537272255476, 6.047055624621544, 5.356953647368115, 9.0012792962255]",frame_235.jpg,"(0.09365058229250128, 0.07712202868566409, 9.8)","(-0.005475446030671309, 0.008420105545481631, 0.0)",1.0,36062800.095533796,6.448968935925557
